EXERCICE,D_R,I_F,ORDRE_O_N,CODE_CHAPITRE,LIBELLE_CHAPITRE,CODE_SS_FONCTION,LIBELLE_SS_FONCTION,CODE_ARTICLE,LIBELLE_ARTICLE,MONTANT
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,830,Environnement - services communs,6042,ACHAT DE PRESTATIONS DE SERVICES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,830,Environnement - services communs,6185,FRAIS DE COLLOQUES ET SEMINAIRES,200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,830,Environnement - services communs,6236,CATALOGUES ET IMPRIMES,10000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,830,Environnement - services communs,6257,RECEPTIONS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,830,Environnement - services communs,6281,CONCOURS DIVERS (COTISATIONS),26650
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,611,CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES,442000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,617,ETUDES ET RECHERCHES,1000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,6236,CATALOGUES ET IMPRIMES,8000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,6247,TRANSPORTS COLLECTIFS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,6251,VOYAGES ET DEPLACEMENTS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,90,Interventions économiques,6257,RECEPTIONS,1500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6042,ACHAT DE PRESTATIONS DE SERVICES,3500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,60622,CARBURANTS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,60623,ALIMENTATION,500
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,60631,FOURNITURES D'ENTRETIEN,2400
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,60632,FOURNITURES DE PETIT EQUIPEMENT,2000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,60636,VETEMENTS DE TRAVAIL,8000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6068,AUTRES MATIERES ET FOURNITURES,600
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,611,CONTRATS PRESTATIONS DE SERVICES AVEC ENTREPRISES,45000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6132,LOCATIONS IMMOBILIERES,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6135,LOCATIONS MOBILIERES,4200
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,61521,ENTRETIEN ET REPARATIONS - TERRAINS,3000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6236,CATALOGUES ET IMPRIMES,1700
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6247,TRANSPORTS COLLECTIFS,720
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6257,RECEPTIONS,0
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6283,FRAIS DE NETTOYAGE DES LOCAUX,7000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,6288,DIVERS - AUTRES SERVICES EXTERIEURS,10000
2011,D,F,N,11,CHARGES A CARACTERE GENERAL,91,Marchés et droits de place,637,"AUTRES IMPOTS, TAXES (AUTRES ORGANISMES)",0
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6216,PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT,9491271
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6331,VERSEMENT DE TRANSPORT,287693
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6332,COTISATIONS VERSEES AU F.N.A.L.,79200
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,159847
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64111,REMUNERATION PERSONNEL TITULAIRE,13843999
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",600021
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64116,INDEMNITES DE PREAVIS ET DE LICENCIEMENT,0
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,3590982
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64131,REMUNERATION PERSONNEL NON TITULAIRE,2098477
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64136,INDEMNITES DE PREAVIS ET DE LICENCIEMENT,53644
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6417,REMUNERATION DES APPRENTIS,0
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6451,COTISATIONS A L'U.R.S.S.A.F.,2969211
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6453,COTISATIONS AUX CAISSES DE RETRAITE,4420561
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6454,COTISATIONS AUX A.S.S.E.D.I.C.,116885
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6457,COTISATIONS SOCIALES LIEES A L'APPRENTISSAGE,0
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,98833
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64731,ALLOCATIONS DE CHOMAGE VERSEES DIRECTEMENT,0
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6475,MEDECINE DU TRAVAIL - PHARMACIE,60500
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6478,AUTRES CHARGES SOCIALES DIVERSES,39697
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,64832,C.P.A - FONDS DE COMPENSATION,72651
2011,D,F,N,12,CHARGES DE PERSONNEL,20,Administration générale de la collectivité,6488,AUTRES CHARGES,671653
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6331,VERSEMENT DE TRANSPORT,89415
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6332,COTISATIONS VERSEES AU F.N.A.L.,24786
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,49552
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,64111,REMUNERATION PERSONNEL TITULAIRE,4903468
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",244467
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,1343823
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,64131,REMUNERATION PERSONNEL NON TITULAIRE,334691
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6451,COTISATIONS A L'U.R.S.S.A.F.,888094
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6453,COTISATIONS AUX CAISSES DE RETRAITE,1393608
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6454,COTISATIONS AUX A.S.S.E.D.I.C.,16195
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,8940
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6478,AUTRES CHARGES SOCIALES DIVERSES,9347
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,64831,C.P.A. - INDEMNITES AUX AGENTS,8139
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,64832,C.P.A - FONDS DE COMPENSATION,23681
2011,D,F,N,12,CHARGES DE PERSONNEL,22,Administration générale de l'Etat,6488,AUTRES CHARGES,239364
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6216,PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT,0
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6331,VERSEMENT DE TRANSPORT,21574
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6332,COTISATIONS VERSEES AU F.N.A.L.,5808
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,11988
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",64111,REMUNERATION PERSONNEL TITULAIRE,563878
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",23156
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,156109
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",64131,REMUNERATION PERSONNEL NON TITULAIRE,639688
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",64136,INDEMNITES DE PREAVIS ET DE LICENCIEMENT,0
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6451,COTISATIONS A L'U.R.S.S.A.F.,270856
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6453,COTISATIONS AUX CAISSES DE RETRAITE,163948
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6454,COTISATIONS AUX A.S.S.E.D.I.C.,35019
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,33602
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6478,AUTRES CHARGES SOCIALES DIVERSES,646
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",64832,C.P.A - FONDS DE COMPENSATION,2846
2011,D,F,N,12,CHARGES DE PERSONNEL,23,"Information, communication, publicité",6488,AUTRES CHARGES,40341
2011,D,F,N,12,CHARGES DE PERSONNEL,48,Autres actions de coopération décentralisée,6216,PERSONNEL AFFECTE PAR LE GFP DE RATTACHEMENT,0
2011,D,F,N,12,CHARGES DE PERSONNEL,48,Autres actions de coopération décentralisée,64131,REMUNERATION PERSONNEL NON TITULAIRE,0
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6331,VERSEMENT DE TRANSPORT,107574
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6332,COTISATIONS VERSEES AU F.N.A.L.,29796
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,59758
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,64111,REMUNERATION PERSONNEL TITULAIRE,5662502
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",365110
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,1824941
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,64131,REMUNERATION PERSONNEL NON TITULAIRE,203178
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6451,COTISATIONS A L'U.R.S.S.A.F.,1053561
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6453,COTISATIONS AUX CAISSES DE RETRAITE,1713071
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6454,COTISATIONS AUX A.S.S.E.D.I.C.,11726
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,6856
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6478,AUTRES CHARGES SOCIALES DIVERSES,23949
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,64832,C.P.A - FONDS DE COMPENSATION,28732
2011,D,F,N,12,CHARGES DE PERSONNEL,110,Sécurité intérieure - services communs,6488,AUTRES CHARGES,284591
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6218,AUTRE PERSONNEL EXTERIEUR,675001
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6331,VERSEMENT DE TRANSPORT,289894
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6332,COTISATIONS VERSEES AU F.N.A.L.,80379
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,161032
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,64111,REMUNERATION PERSONNEL TITULAIRE,15146391
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",578960
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,3255918
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,64131,REMUNERATION PERSONNEL NON TITULAIRE,1006869
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6451,COTISATIONS A L'U.R.S.S.A.F.,2943993
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6453,COTISATIONS AUX CAISSES DE RETRAITE,4393490
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6454,COTISATIONS AUX A.S.S.E.D.I.C.,64218
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,48914
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6478,AUTRES CHARGES SOCIALES DIVERSES,30847
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,64832,C.P.A - FONDS DE COMPENSATION,74836
2011,D,F,N,12,CHARGES DE PERSONNEL,213,Classes regroupées,6488,AUTRES CHARGES,427154
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6218,AUTRE PERSONNEL EXTERIEUR,0
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6331,VERSEMENT DE TRANSPORT,18427
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6332,COTISATIONS VERSEES AU F.N.A.L.,5065
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,10232
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,64111,REMUNERATION PERSONNEL TITULAIRE,631684
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",15135
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,161074
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,64131,REMUNERATION PERSONNEL NON TITULAIRE,398034
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6451,COTISATIONS A L'U.R.S.S.A.F.,221860
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6453,COTISATIONS AUX CAISSES DE RETRAITE,187912
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6454,COTISATIONS AUX A.S.S.E.D.I.C.,21773
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,15474
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6478,AUTRES CHARGES SOCIALES DIVERSES,0
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,64832,C.P.A - FONDS DE COMPENSATION,3120
2011,D,F,N,12,CHARGES DE PERSONNEL,324,Entretien du Patrimoine culturel,6488,AUTRES CHARGES,35082
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6218,AUTRE PERSONNEL EXTERIEUR,0
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6331,VERSEMENT DE TRANSPORT,201504
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6332,COTISATIONS VERSEES AU F.N.A.L.,55485
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,111948
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,64111,REMUNERATION PERSONNEL TITULAIRE,9521080
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",364749
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,1898191
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,64131,REMUNERATION PERSONNEL NON TITULAIRE,1849809
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6451,COTISATIONS A L'U.R.S.S.A.F.,2190927
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6453,COTISATIONS AUX CAISSES DE RETRAITE,2785588
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6454,COTISATIONS AUX A.S.S.E.D.I.C.,98313
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,69826
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6478,AUTRES CHARGES SOCIALES DIVERSES,17849
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,64832,C.P.A - FONDS DE COMPENSATION,47195
2011,D,F,N,12,CHARGES DE PERSONNEL,33,Action culturelle,6488,AUTRES CHARGES,404033
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6331,VERSEMENT DE TRANSPORT,147386
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6332,COTISATIONS VERSEES AU F.N.A.L.,40864
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,81900
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,64111,REMUNERATION PERSONNEL TITULAIRE,7256373
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",474501
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,1831358
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,64131,REMUNERATION PERSONNEL NON TITULAIRE,821221
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6451,COTISATIONS A L'U.R.S.S.A.F.,1512139
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6453,COTISATIONS AUX CAISSES DE RETRAITE,2133897
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6454,COTISATIONS AUX A.S.S.E.D.I.C.,51548
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,28576
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6478,AUTRES CHARGES SOCIALES DIVERSES,14707
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,64832,C.P.A - FONDS DE COMPENSATION,37052
2011,D,F,N,12,CHARGES DE PERSONNEL,40,Sports et Jeunesse - Services communs,6488,AUTRES CHARGES,369901
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6331,VERSEMENT DE TRANSPORT,43756
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6332,COTISATIONS VERSEES AU F.N.A.L.,12104
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,24321
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,64111,REMUNERATION PERSONNEL TITULAIRE,2120284
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",130744
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,532316
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,64131,REMUNERATION PERSONNEL NON TITULAIRE,271367
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6451,COTISATIONS A L'U.R.S.S.A.F.,451774
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6453,COTISATIONS AUX CAISSES DE RETRAITE,625093
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6454,COTISATIONS AUX A.S.S.E.D.I.C.,15091
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,9189
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6478,AUTRES CHARGES SOCIALES DIVERSES,2333
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,64832,C.P.A - FONDS DE COMPENSATION,10863
2011,D,F,N,12,CHARGES DE PERSONNEL,422,Autres activités pour les jeunes,6488,AUTRES CHARGES,106949
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6331,VERSEMENT DE TRANSPORT,28146
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6332,COTISATIONS VERSEES AU F.N.A.L.,7764
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,15638
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,64111,REMUNERATION PERSONNEL TITULAIRE,1365789
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",70640
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,64118,PERSONNEL TITULAIRE - AUTRES INDEMNITES,325288
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,64131,REMUNERATION PERSONNEL NON TITULAIRE,124960
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6451,COTISATIONS A L'U.R.S.S.A.F.,309190
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6453,COTISATIONS AUX CAISSES DE RETRAITE,386014
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6454,COTISATIONS AUX A.S.S.E.D.I.C.,6805
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6458,COTISATIONS AUX AUTRES ORGANISMES SOCIAUX,13790
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6478,AUTRES CHARGES SOCIALES DIVERSES,5624
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,64832,C.P.A - FONDS DE COMPENSATION,5915
2011,D,F,N,12,CHARGES DE PERSONNEL,510,Santé - services communs,6488,AUTRES CHARGES,47372
2011,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,6331,VERSEMENT DE TRANSPORT,32032
2011,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,6332,COTISATIONS VERSEES AU F.N.A.L.,8856
2011,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,6336,COTISATIONS FONCTION PUBLIQUE TERRITORIALE,17796
2011,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,64111,REMUNERATION PERSONNEL TITULAIRE,1220086
2011,D,F,N,12,CHARGES DE PERSONNEL,520,Interventions sociales - services communs,64112,"NBI,SUPPLT FAMILIAL TRAITEMENT,INDEMNITE RESIDENCE",65108
